"ServicesID","EnrollmentID","PersonalID","DateProvided","RecordType","TypeProvided","OtherTypeProvided","MovingOnOtherType","SubTypeProvided","FAAmount","FAStartDate","FAEndDate","ReferralOutcome","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4582805","794349","342418",2021-10-12,144,2,,,,,,,,2021-10-12 10:04:45,2021-10-12 10:04:45,"24",,"1036"
"4587084","794349","342418",2021-10-21,144,2,,,,,,,,2021-10-21 09:27:38,2021-10-21 09:27:38,"24",,"1036"
"4589126","794349","342418",2021-10-26,144,2,,,,,,,,2021-10-26 10:44:49,2021-10-26 10:44:49,"24",,"1036"
"4591730","794349","342418",2021-11-01,144,2,,,,,,,,2021-11-01 09:12:39,2021-11-01 09:12:39,"24",,"1036"
"4592510","794349","342418",2021-11-02,144,2,,,,,,,,2021-11-02 12:10:33,2021-11-02 12:10:33,"24",,"1036"
"4595786","794349","342418",2021-11-09,144,2,,,,,,,,2021-11-09 15:13:08,2021-11-09 15:13:08,"24",,"1036"
"4596004","794349","342418",2021-11-10,144,2,,,,,,,,2021-11-10 11:02:49,2021-11-10 11:02:49,"24",,"1036"
"4596006","794349","342418",2021-11-10,144,2,,,,,,,,2021-11-10 11:04:25,2021-11-10 11:04:25,"24",,"1036"
"4596015","794349","342418",2021-11-10,144,2,,,,,,,,2021-11-10 11:12:26,2021-11-10 11:12:26,"24",,"1036"
"4600294","794349","342418",2021-11-18,144,2,,,,,,,,2021-11-18 13:42:57,2021-11-18 13:42:57,"24",,"1036"
"4600512","794349","342418",2021-11-19,144,2,,,,,,,,2021-11-19 08:04:59,2021-11-19 08:04:59,"24",,"1036"
"4601075","794349","342418",2021-11-22,152,4,,,,163.9,2021-11-22,2021-11-22,,2021-11-22 07:48:58,2021-11-22 07:48:58,"24",,"1036"
"4601733","794349","342418",2021-11-23,144,2,,,,,,,,2021-11-23 08:16:18,2021-11-23 08:16:18,"24",,"1036"
"4605569","794349","342418",2021-12-02,144,2,,,,,,,,2021-12-02 13:15:51,2021-12-02 13:15:51,"24",,"1036"
"4608837","794349","342418",2021-12-09,144,2,,,,,,,,2021-12-09 12:41:38,2021-12-09 12:41:38,"24",,"1036"
"4472342","797030","351016",2021-01-21,144,2,,,,,,,,2021-02-08 14:44:47,2021-02-08 14:44:47,"26",,"1036"
"4472337","797030","351016",2021-01-27,144,2,,,,,,,,2021-02-08 14:44:19,2021-02-08 14:44:19,"26",,"1036"
"4472332","797030","351016",2021-01-29,144,2,,,,,,,,2021-02-08 14:43:41,2021-02-08 14:43:41,"26",,"1036"
"4472329","797030","351016",2021-02-04,144,2,,,,,,,,2021-02-08 14:41:49,2021-02-08 14:41:49,"26",,"1036"
"4472331","797030","351016",2021-02-04,144,2,,,,,,,,2021-02-08 14:42:45,2021-02-08 14:42:45,"26",,"1036"
"4472328","797030","351016",2021-02-08,144,2,,,,,,,,2021-02-08 14:41:24,2021-02-08 14:41:24,"26",,"1036"
"4481608","797030","351016",2021-02-25,144,2,,,,,,,,2021-02-25 15:14:28,2021-02-25 15:14:28,"24",,"1036"
"4483283","797030","351016",2021-03-01,144,2,,,,,,,,2021-03-01 11:23:02,2021-03-01 11:23:02,"24",,"1036"
"4484602","797030","351016",2021-03-03,144,2,,,,,,,,2021-03-03 13:19:03,2021-03-03 13:19:03,"24",,"1036"
"4484738","797030","351016",2021-03-03,144,2,,,,,,,,2021-03-03 15:44:38,2021-03-03 15:44:38,"24",,"1036"
"4488989","797030","351016",2021-03-12,144,2,,,,,,,,2021-03-12 13:47:16,2021-03-12 13:47:16,"24",,"1036"
"4488990","797030","351016",2021-03-12,144,2,,,,,,,,2021-03-12 13:47:39,2021-03-12 13:47:39,"24",,"1036"
"4488991","797030","351016",2021-03-12,144,2,,,,,,,,2021-03-12 13:56:46,2021-03-12 13:56:46,"24",,"1036"
"4488992","797030","351016",2021-03-12,144,2,,,,,,,,2021-03-12 14:03:13,2021-03-12 14:03:13,"24",,"1036"
"4491372","797030","351016",2021-03-18,144,2,,,,,,,,2021-03-18 10:07:33,2021-03-18 10:07:33,"24",,"1036"
"4491404","797030","351016",2021-03-18,144,2,,,,,,,,2021-03-18 10:52:23,2021-03-18 10:52:23,"24",,"1036"
"4491772","797030","351016",2021-03-19,144,2,,,,,,,,2021-03-19 10:18:49,2021-03-19 10:18:49,"24",,"1036"
"4491774","797030","351016",2021-03-19,144,2,,,,,,,,2021-03-19 10:19:48,2021-03-19 10:19:48,"24",,"1036"
"4495689","797030","351016",2021-03-26,144,2,,,,,,,,2021-03-26 13:43:11,2021-03-26 13:43:11,"24",,"1036"
"4495699","797030","351016",2021-03-26,144,2,,,,,,,,2021-03-26 13:51:25,2021-03-26 13:51:25,"24",,"1036"
"4608308","832975","402477",2021-12-02,144,2,,,,,,,,2021-12-07 21:14:53,2021-12-07 21:14:53,"26",,"1036"
"4608309","832975","402477",2021-12-02,144,2,,,,,,,,2021-12-07 21:14:53,2021-12-07 21:14:53,"26",,"1036"
"4608310","832975","402477",2021-12-02,144,2,,,,,,,,2021-12-07 21:14:53,2021-12-07 21:14:53,"26",,"1036"
"4608311","832975","402477",2021-12-02,144,2,,,,,,,,2021-12-07 21:14:53,2021-12-07 21:14:53,"26",,"1036"
"4608312","832975","402477",2021-12-02,144,2,,,,,,,,2021-12-07 21:15:14,2021-12-07 21:15:14,"26",,"1036"
"4572646","824622","402670",2021-09-20,144,2,,,,,,,,2021-09-20 15:43:52,2021-09-20 15:43:52,"23",,"1036"
"4585514","824622","402670",2021-10-15,144,2,,,,,,,,2021-10-18 13:32:54,2021-10-18 13:32:54,"23",,"1036"
"4591451","824622","402670",2021-10-29,152,2,,,,500,2021-10-29,2021-10-29,,2021-10-29 15:45:50,2021-10-29 15:45:50,"23",,"1036"
"4591454","824622","402670",2021-10-29,152,1,,,,186.29,2021-10-29,2021-10-29,,2021-10-29 15:46:18,2021-10-29 15:46:18,"23",,"1036"
"4591456","824622","402670",2021-10-29,152,1,,,,525,2021-10-29,2021-12-28,,2021-10-29 15:46:49,2021-10-29 15:46:49,"23",,"1036"
"4600017","824622","402670",2021-11-17,144,2,,,,,,,,2021-11-18 12:03:57,2021-11-18 12:03:57,"23",,"1036"
"4603506","824622","402670",2021-11-23,152,1,,,,525,2021-11-23,2021-12-23,,2021-11-29 09:24:47,2021-11-29 09:24:47,"23",,"1036"
"4612431","824622","402670",2021-12-16,144,2,,,,,,,,2021-12-20 08:23:54,2021-12-20 08:23:54,"23",,"1036"
"4615755","824622","402670",2021-12-29,152,1,,,,525,2021-12-29,2021-12-29,,2021-12-29 09:58:33,2021-12-29 09:58:33,"23",,"1036"
"4619833","824622","402670",2022-01-06,144,2,,,,,,,,2022-01-06 13:47:11,2022-01-06 13:47:11,"23",,"1036"
"4630795","824622","402670",2022-01-26,152,1,,,,525,2022-01-26,2022-03-27,,2022-01-28 09:37:47,2022-01-28 09:37:47,"23",,"1036"
"4638683","824622","402670",2022-02-14,144,2,,,,,,,,2022-02-14 15:44:21,2022-02-14 15:44:21,"23",,"1036"
"4643519","824622","402670",2022-02-23,152,1,,,,525,2022-02-23,2022-03-25,,2022-02-23 14:34:36,2022-02-23 14:34:36,"23",,"1036"
"4660738","824622","402670",2022-03-13,144,2,,,,,,,,2022-03-31 14:33:06,2022-03-31 14:33:06,"23",,"1036"
"4606164","832324","403497",2021-12-03,144,2,,,,,,,,2021-12-03 11:43:31,2021-12-03 11:43:31,"23",,"1036"
"4608607","832324","403497",2021-12-08,152,4,,,,602.18,2021-12-08,2021-12-08,,2021-12-08 14:02:50,2021-12-08 14:02:50,"23",,"1036"
"4615483","832324","403497",2021-12-28,152,1,,,,849.07,2021-12-28,2022-01-27,,2021-12-28 14:09:26,2021-12-28 14:09:26,"23",,"1036"
"4615484","832324","403497",2021-12-28,152,1,,,,525,2021-12-28,2021-12-28,,2021-12-28 14:09:55,2021-12-28 14:09:55,"23",,"1036"
"4615758","832324","403497",2021-12-29,152,1,,,,525,2021-12-29,2022-02-27,,2021-12-29 10:00:32,2021-12-29 10:00:32,"23",,"1036"
"4623584","832324","403497",2022-01-13,144,2,,,,,,,,2022-01-13 15:46:30,2022-01-13 15:46:30,"23",,"1036"
"4630797","832324","403497",2022-01-26,152,1,,,,525,2022-01-26,2022-02-25,,2022-01-28 09:39:06,2022-01-28 09:39:06,"23",,"1036"
"4631890","832324","403497",2022-01-31,152,9,,,,369.96,2022-01-31,2022-01-31,,2022-01-31 10:57:28,2022-01-31 10:57:28,"23",,"1036"
"4643226","832324","403497",2022-02-21,144,2,,,,,,,,2022-02-23 10:24:24,2022-02-23 10:24:24,"23",,"1036"
"4660726","832324","403497",2022-02-23,152,1,,,,525,2022-02-23,2022-04-24,,2022-03-31 14:20:35,2022-03-31 14:20:35,"23",,"1036"
"4650789","832324","403497",2022-03-02,144,2,,,,,,,,2022-03-09 14:49:50,2022-03-09 14:49:50,"23",,"1036"
"4660823","832324","403497",2022-03-31,152,1,,,,525,2022-03-31,2022-03-31,,2022-03-31 15:58:46,2022-03-31 15:58:46,"23",,"1036"
"4675028","832324","403497",2022-04-29,144,2,,,,,,,,2022-04-29 14:45:18,2022-04-29 14:45:18,"23",,"1036"
"4507185","807951","404877",2021-04-20,144,2,,,,,,,,2021-04-23 08:16:05,2021-04-23 08:16:05,"23",,"1036"
"4508703","807951","404877",2021-04-27,152,1,,,,1990,2021-04-27,2021-04-27,,2021-04-27 11:56:03,2021-04-27 11:56:03,"23",,"1036"
"4508704","807951","404877",2021-04-27,152,1,,,,475,2021-04-27,2021-04-27,,2021-04-27 11:56:36,2021-04-27 11:56:36,"23",,"1036"
"4519357","807951","404877",2021-05-20,144,2,,,,,,,,2021-05-21 10:18:13,2021-05-21 10:18:13,"23",,"1036"
"4522026","807951","404877",2021-05-27,152,1,,,,475,2021-05-27,2021-06-26,,2021-05-27 12:01:43,2021-05-27 12:01:43,"23",,"1036"
"4536579","807951","404877",2021-06-29,144,2,,,,,,,,2021-06-30 08:00:42,2021-06-30 08:00:42,"23",,"1036"
"4446509","788661","419871",2020-11-12,152,12,,,,25,2020-11-12,2020-11-12,,2020-12-10 16:02:57,2020-12-10 16:02:57,"23",,"1036"
"4434984","788661","419871",2020-11-16,144,2,,,,,,,,2020-11-17 09:47:52,2020-11-17 09:47:52,"23",,"1036"
"4436533","788661","419871",2020-11-19,152,2,,,,1100,2020-11-19,2020-11-19,,2020-11-19 11:03:22,2020-11-19 11:03:22,"23",,"1036"
"4436534","788661","419871",2020-11-19,152,1,,,,256.67,2020-11-19,2021-01-18,,2020-11-19 11:03:55,2020-11-19 11:03:55,"23",,"1036"
"4436535","788661","419871",2020-11-19,152,1,,,,550,2020-11-19,2020-12-19,,2020-11-19 11:04:28,2020-11-19 11:04:28,"23",,"1036"
"4436537","788661","419871",2020-11-19,152,12,,,,478,2020-11-19,2020-11-19,,2020-11-19 11:05:00,2020-11-19 11:05:00,"23",,"1036"
"4436899","788661","419871",2020-11-19,152,4,,,,668.79,2020-11-19,2020-11-19,,2020-11-19 15:15:15,2020-11-19 15:15:15,"23",,"1036"
"4448682","788661","419871",2020-12-14,144,2,,,,,,,,2020-12-15 15:08:39,2020-12-15 15:08:39,"23",,"1036"
"4454338","788661","419871",2020-12-28,152,1,,,,550,2020-12-28,2021-02-26,,2020-12-30 09:15:46,2020-12-30 09:15:46,"23",,"1036"
"4463311","788661","419871",2021-01-20,144,2,,,,,,,,2021-01-20 16:24:22,2021-01-20 16:24:22,"23",,"1036"
"4470547","788661","419871",2021-01-25,152,1,,,,550,2021-01-25,2021-02-24,,2021-02-04 10:29:36,2021-02-04 10:29:36,"23",,"1036"
"4470205","788661","419871",2021-02-02,144,2,,,,,,,,2021-02-03 15:58:40,2021-02-03 15:58:40,"23",,"1036"
"4488305","788661","419871",2021-02-23,152,1,,,,550,2021-02-23,2021-04-24,,2021-03-11 12:39:29,2021-03-11 12:39:29,"23",,"1036"
"4491337","788661","419871",2021-03-16,144,2,,,,,,,,2021-03-18 08:53:36,2021-03-18 08:53:36,"23",,"1036"
"4496364","788661","419871",2021-03-26,152,1,,,,550,2021-03-26,2021-03-26,,2021-03-29 14:16:03,2021-03-29 14:16:03,"23",,"1036"
"4507469","788661","419871",2021-04-23,144,2,,,,,,,,2021-04-23 15:16:36,2021-04-23 15:16:36,"23",,"1036"
"4510270","788661","419871",2021-04-26,152,1,,,,550,2021-04-26,2021-04-26,,2021-04-29 15:12:24,2021-04-29 15:12:24,"23",,"1036"
"4513746","788661","419871",2021-05-06,144,2,,,,,,,,2021-05-07 15:16:49,2021-05-07 15:16:49,"23",,"1036"
"4451555","791330","420733",2020-12-18,144,2,,,,,,,,2020-12-22 12:20:31,2020-12-22 12:20:31,"23",,"1036"
"4452156","791330","420733",2020-12-23,152,5,,,,69.55,2020-12-23,2020-12-23,,2020-12-23 11:31:43,2020-12-23 11:31:43,"23",,"1036"
"4461885","791330","420733",2021-01-15,144,2,,,,,,,,2021-01-19 08:44:29,2021-01-19 08:44:29,"23",,"1036"
"4468777","791330","420733",2021-02-01,144,2,,,,,,,,2021-02-01 15:18:58,2021-02-01 15:18:58,"23",,"1036"
"4469008","791330","420733",2021-02-01,152,5,,,,69.55,2021-02-01,2021-02-01,,2021-02-02 09:46:27,2021-02-02 09:46:27,"23",,"1036"
"4485882","791330","420733",2021-03-03,144,2,,,,,,,,2021-03-05 15:39:30,2021-03-05 15:39:30,"23",,"1036"
"4484438","791330","420733",2021-03-03,152,9,,,,956,2021-03-03,2021-03-03,,2021-03-03 10:10:29,2021-03-03 10:10:29,"23",,"1036"
"4570355","791330","420733",2021-03-11,152,12,,,,30,2021-03-11,2021-03-11,,2021-09-15 10:24:45,2021-09-15 10:24:45,"23",,"1036"
"4501528","791330","420733",2021-04-09,152,2,,,,1050,2021-04-09,2021-04-09,,2021-04-09 14:38:32,2021-04-09 14:38:32,"23",,"1036"
"4501529","791330","420733",2021-04-09,152,1,,,,402.5,2021-04-09,2021-06-08,,2021-04-09 14:39:02,2021-04-09 14:39:02,"23",,"1036"
"4510266","791330","420733",2021-04-26,152,1,,,,525,2021-04-26,2021-06-25,,2021-04-29 15:09:39,2021-04-29 15:09:39,"23",,"1036"
"4516309","791330","420733",2021-05-12,144,2,,,,,,,,2021-05-14 08:30:20,2021-05-14 08:30:20,"23",,"1036"
"4478993","802616","423146",2021-02-18,144,2,,,,,,,,2021-02-19 15:42:35,2021-02-19 15:42:35,"23",,"1036"
"4479005","802616","423146",2021-02-19,152,1,,,,1570,2021-02-19,2021-03-21,,2021-02-19 16:03:20,2021-02-19 16:03:20,"23",,"1036"
"4485218","802616","423146",2021-03-04,152,1,,,,750,2021-03-04,2021-03-04,,2021-03-04 14:02:21,2021-03-04 14:02:21,"23",,"1036"
"4491432","802616","423146",2021-03-18,144,2,,,,,,,,2021-03-18 11:27:17,2021-03-18 11:27:17,"23",,"1036"
"4491649","802616","423146",2021-03-18,152,4,,,,1002.77,2021-03-18,2021-03-18,,2021-03-18 14:51:43,2021-03-18 14:51:43,"23",,"1036"
"4496378","802616","423146",2021-03-26,152,1,,,,750,2021-03-26,2021-03-26,,2021-03-29 14:25:57,2021-03-29 14:25:57,"23",,"1036"
"4505707","802616","423146",2021-04-20,144,2,,,,,,,,2021-04-20 10:44:04,2021-04-20 10:44:04,"23",,"1036"
"4510279","802616","423146",2021-04-26,152,1,,,,750,2021-04-26,2021-06-25,,2021-04-29 15:20:53,2021-04-29 15:20:53,"23",,"1036"
"4518300","802616","423146",2021-05-18,144,2,,,,,,,,2021-05-19 10:33:18,2021-05-19 10:33:18,"23",,"1036"
"4522548","802616","423146",2021-05-26,152,1,,,,750,2021-05-26,2021-07-25,,2021-05-28 13:16:19,2021-05-28 13:16:19,"23",,"1036"
"4537358","802616","423146",2021-06-30,144,2,,,,,,,,2021-07-01 08:37:49,2021-07-01 08:37:49,"23",,"1036"
"4456769","795269","423350",2021-01-05,144,2,,,,,,,,2021-01-06 08:09:15,2021-01-06 08:09:15,"23",,"1036"
"4457328","795269","423350",2021-01-07,152,1,,,,455,2021-01-07,2021-03-08,,2021-01-07 08:15:38,2021-01-07 08:15:38,"23",,"1036"
"4457329","795269","423350",2021-01-07,152,1,,,,350,2021-01-07,2021-03-08,,2021-01-07 08:16:09,2021-01-07 08:16:09,"23",,"1036"
"4466943","795269","423350",2021-01-28,152,12,,,,25,2021-01-28,2021-01-28,,2021-01-28 10:11:03,2021-01-28 10:11:03,"23",,"1036"
"4476533","795269","423350",2021-02-15,144,2,,,,,,,,2021-02-17 08:01:38,2021-02-17 08:01:38,"23",,"1036"
"4499979","795269","423350",2021-03-03,144,2,,,,,,,,2021-04-06 13:42:38,2021-04-06 13:42:38,"23",,"1036"
"4525434","813553","423572",2021-05-27,144,2,,,,,,,,2021-06-04 15:19:07,2021-06-04 15:19:07,"23",,"1036"
"4525416","813553","423572",2021-06-02,144,2,,,,,,,,2021-06-04 14:39:39,2021-06-04 14:39:39,"23",,"1036"
"4526158","813553","423572",2021-06-07,152,1,,,,1202,2021-06-07,2021-07-07,,2021-06-07 14:33:12,2021-06-07 14:33:12,"23",,"1036"
"4533976","813553","423572",2021-06-24,152,4,,,,314.89,2021-06-24,2021-06-24,,2021-06-24 15:58:42,2021-06-24 15:58:42,"23",,"1036"
"4547814","813553","423572",2021-07-22,144,2,,,,,,,,2021-07-26 09:01:58,2021-07-26 09:01:58,"23",,"1036"
"4548820","813553","423572",2021-07-23,152,1,,,,690,2021-07-23,2021-07-23,,2021-07-27 14:44:35,2021-07-27 14:44:35,"23",,"1036"
"4548133","813553","423572",2021-07-26,152,4,,,,209.46,2021-07-26,2021-07-26,,2021-07-26 14:02:23,2021-07-26 14:02:23,"23",,"1036"
"4550261","813553","423572",2021-07-30,152,1,,,,690,2021-07-30,2021-09-28,,2021-07-30 08:26:11,2021-07-30 08:26:11,"23",,"1036"
"4563903","813553","423572",2021-08-24,144,2,,,,,,,,2021-08-31 12:35:23,2021-08-31 12:35:23,"23",,"1036"
"4430674","787698","503697",2020-11-03,144,2,,,,,,,,2020-11-04 15:12:18,2020-11-04 15:12:18,"23",,"1036"
"4430804","787698","503697",2020-11-05,152,1,,,,1104,2020-11-05,2020-11-05,,2020-11-05 08:13:17,2020-11-05 08:13:17,"23",,"1036"
"4435525","787698","503697",2020-11-17,144,2,,,,,,,,2020-11-17 15:56:31,2020-11-17 15:56:31,"23",,"1036"
"4421541","785370","511763",2020-10-14,144,2,,,,,,,,2020-10-16 09:52:36,2020-10-16 09:52:36,"23",,"1036"
"4426884","785370","511763",2020-10-27,152,12,,,,284,2020-10-27,2020-10-27,,2020-10-27 14:12:00,2020-10-27 14:12:00,"23",,"1036"
"4426885","785370","511763",2020-10-27,152,2,,,,990,2020-10-27,2020-10-27,,2020-10-27 14:12:36,2020-10-27 14:12:36,"23",,"1036"
"4426887","785370","511763",2020-10-27,152,1,,,,191.64,2020-10-27,2020-11-26,,2020-10-27 14:13:05,2020-10-27 14:13:05,"23",,"1036"
"4426892","785370","511763",2020-10-27,152,1,,,,495,2020-10-27,2020-12-26,,2020-10-27 14:13:34,2020-10-27 14:13:34,"23",,"1036"
"4437633","785370","511763",2020-11-19,144,2,,,,,,,,2020-11-20 16:01:02,2020-11-20 16:01:02,"23",,"1036"
"4440459","785370","511763",2020-11-23,152,1,,,,495,2020-11-23,2020-11-23,,2020-11-30 10:42:03,2020-11-30 10:42:03,"23",,"1036"
"4444602","785370","511763",2020-12-07,144,2,,,,,,,,2020-12-08 08:02:27,2020-12-08 08:02:27,"23",,"1036"
"4454363","785370","511763",2020-12-28,152,1,,,,495,2020-12-28,2021-02-26,,2020-12-30 09:32:20,2020-12-30 09:32:20,"23",,"1036"
"4469798","785370","511763",2021-01-10,144,2,,,,,,,,2021-02-03 08:12:57,2021-02-03 08:12:57,"23",,"1036"
"4454594","793966","521200",2020-12-28,144,2,,,,,,,,2020-12-30 12:00:45,2020-12-30 12:00:45,"23",,"1036"
"4456318","793966","521200",2021-01-05,152,1,,,,1900,2021-01-05,2021-01-05,,2021-01-05 10:56:37,2021-01-05 10:56:37,"23",,"1036"
"4467879","793966","521200",2021-01-29,144,2,,,,,,,,2021-01-29 15:29:56,2021-01-29 15:29:56,"23",,"1036"
"4554129","819205","522792",2021-07-23,144,2,,,,,,,,2021-08-09 12:12:35,2021-08-09 12:12:35,"23",,"1036"
"4554128","819205","522792",2021-08-02,144,2,,,,,,,,2021-08-09 12:12:13,2021-08-09 12:12:13,"23",,"1036"
"4554332","819205","522792",2021-08-09,152,1,,,,2999.55,2021-08-09,2021-08-09,,2021-08-09 15:32:01,2021-08-09 15:32:01,"23",,"1036"
"4674306","847927","522792",2022-04-25,144,2,,,,,,,,2022-04-28 15:29:02,2022-04-28 15:29:02,"23",,"1036"
"4674317","847927","522792",2022-04-28,152,1,,,,2952,2022-04-28,2022-05-28,,2022-04-28 15:39:53,2022-04-28 15:39:53,"23",,"1036"
"4682426","847927","522792",2022-05-13,144,2,,,,,,,,2022-05-17 08:46:59,2022-05-17 08:46:59,"23",,"1036"
"4477398","801876","523126",2021-02-17,144,2,,,,,,,,2021-02-18 08:14:45,2021-02-18 08:14:45,"23",,"1036"
"4489658","801876","523126",2021-03-11,144,2,,,,,,,,2021-03-15 12:48:15,2021-03-15 12:48:15,"23",,"1036"
"4490178","801876","523126",2021-03-16,152,2,,,,1260,2021-03-16,2021-03-16,,2021-03-16 10:20:24,2021-03-16 10:20:24,"23",,"1036"
"4490181","801876","523126",2021-03-16,152,12,,,,284,2021-03-16,2021-03-16,,2021-03-16 10:20:54,2021-03-16 10:20:54,"23",,"1036"
"4506847","801876","523126",2021-04-19,144,2,,,,,,,,2021-04-22 12:31:31,2021-04-22 12:31:31,"23",,"1036"
"4516972","801876","523126",2021-05-13,144,2,,,,,,,,2021-05-17 08:52:19,2021-05-17 08:52:19,"23",,"1036"
"4379064","773047","530998",2020-07-02,152,12,,,,310,2020-07-02,2020-07-02,,2020-07-02 14:37:53,2020-07-02 14:37:53,"23",,"1036"
"4379065","773047","530998",2020-07-02,152,2,,,,550,2020-07-02,2020-07-02,,2020-07-02 14:38:29,2020-07-02 14:38:29,"23",,"1036"
"4379066","773047","530998",2020-07-02,152,1,,,,550,2020-07-02,2020-07-02,,2020-07-02 14:38:59,2020-07-02 14:38:59,"23",,"1036"
"4386783","773047","530998",2020-07-23,144,2,,,,,,,,2020-07-23 14:01:46,2020-07-23 14:01:46,"23",,"1036"
"4388016","773047","530998",2020-07-27,152,1,,,,550,2020-07-27,2020-08-26,,2020-07-27 14:54:44,2020-07-27 14:54:44,"23",,"1036"
"4395813","773047","530998",2020-08-14,144,2,,,,,,,,2020-08-18 08:55:45,2020-08-18 08:55:45,"23",,"1036"
"4400938","773047","530998",2020-08-25,152,1,,,,550,2020-08-25,2020-09-24,,2020-08-28 15:12:06,2020-08-28 15:12:06,"23",,"1036"
"4404948","773047","530998",2020-09-08,144,2,,,,,,,,2020-09-09 13:21:19,2020-09-09 13:21:19,"23",,"1036"
"4412687","773047","530998",2020-09-25,152,1,,,,550,2020-09-25,2020-11-24,,2020-09-28 15:56:23,2020-09-28 15:56:23,"23",,"1036"
"4423976","773047","530998",2020-10-20,144,2,,,,,,,,2020-10-21 13:45:15,2020-10-21 13:45:15,"23",,"1036"
"4429054","773047","530998",2020-11-02,152,9,,,,326.15,2020-11-02,2020-11-02,,2020-11-02 08:29:54,2020-11-02 08:29:54,"23",,"1036"
"4430675","773047","530998",2020-11-03,144,2,,,,,,,,2020-11-04 15:13:44,2020-11-04 15:13:44,"23",,"1036"
"4434966","773047","530998",2020-11-17,152,9,,,,673.85,2020-11-17,2020-11-17,,2020-11-17 08:58:04,2020-11-17 08:58:04,"23",,"1036"
"4444877","773047","530998",2020-12-07,144,2,,,,,,,,2020-12-08 12:37:27,2020-12-08 12:37:27,"23",,"1036"
"4478820","799523","531039",2021-02-11,144,2,,,,,,,,2021-02-19 13:25:01,2021-02-19 13:25:01,"23",,"1036"
"4561308","822442","531039",2021-08-24,144,2,,,,,,,,2021-08-25 16:08:13,2021-08-25 16:08:13,"23",,"1036"
"4573839","822442","531039",2021-09-17,144,2,,,,,,,,2021-09-22 15:59:04,2021-09-22 15:59:04,"23",,"1036"
"4573860","822442","531039",2021-09-22,152,4,,,,709.14,2021-09-22,2021-09-22,,2021-09-22 16:19:25,2021-09-22 16:19:25,"23",,"1036"
"4582614","822442","531039",2021-10-11,152,2,,,,1000,2021-10-11,2021-10-11,,2021-10-11 15:32:33,2021-10-11 15:32:33,"23",,"1036"
"4582615","822442","531039",2021-10-11,152,1,,,,233,2021-10-11,2021-12-10,,2021-10-11 15:33:02,2021-10-11 15:33:02,"23",,"1036"
"4582616","822442","531039",2021-10-11,152,1,,,,500,2021-10-11,2021-11-10,,2021-10-11 15:33:30,2021-10-11 15:33:30,"23",,"1036"
"4582617","822442","531039",2021-10-11,152,12,,,,320,2021-10-11,2021-10-11,,2021-10-11 15:34:02,2021-10-11 15:34:02,"23",,"1036"
"4588626","822442","531039",2021-10-20,144,2,,,,,,,,2021-10-25 13:07:31,2021-10-25 13:07:31,"23",,"1036"
"4588772","822442","531039",2021-10-25,152,1,,,,500,2021-10-25,2021-11-24,,2021-10-25 14:35:17,2021-10-25 14:35:17,"23",,"1036"
"4601810","822442","531039",2021-11-17,144,2,,,,,,,,2021-11-23 10:05:17,2021-11-23 10:05:17,"23",,"1036"
"4608989","822442","531039",2021-12-06,144,2,,,,,,,,2021-12-09 15:41:05,2021-12-09 15:41:05,"23",,"1036"
"4612697","822442","531039",2021-12-20,152,1,,,,500,2021-12-20,2021-12-20,,2021-12-20 14:28:20,2021-12-20 14:28:20,"23",,"1036"
"4615754","822442","531039",2021-12-29,152,1,,,,500,2021-12-29,2022-01-28,,2021-12-29 09:57:49,2021-12-29 09:57:49,"23",,"1036"
"4630093","822442","531039",2022-01-05,144,2,,,,,,,,2022-01-26 15:00:32,2022-01-26 15:00:32,"23",,"1036"
"4630794","822442","531039",2022-01-26,152,1,,,,500,2022-01-26,2022-02-25,,2022-01-28 09:37:11,2022-01-28 09:37:11,"23",,"1036"
"4643223","822442","531039",2022-02-03,144,2,,,,,,,,2022-02-23 10:22:45,2022-02-23 10:22:45,"23",,"1036"
"4643518","822442","531039",2022-02-23,152,1,,,,500,2022-02-23,2022-04-24,,2022-02-23 14:33:58,2022-02-23 14:33:58,"23",,"1036"
"4667635","822442","531039",2022-03-30,144,2,,,,,,,,2022-04-14 09:42:30,2022-04-14 09:42:30,"23",,"1036"
"4667634","822442","531039",2022-04-14,144,2,,,,,,,,2022-04-14 09:42:14,2022-04-14 09:42:14,"23",,"1036"
"4368925","772300","531962",2020-06-02,144,2,,,,,,,,2020-06-04 14:18:04,2020-06-04 14:18:04,"23",,"1036"
"4380471","772300","531962",2020-07-08,152,1,,,,274,2020-07-08,2020-07-08,,2020-07-07 15:18:51,2020-07-07 15:18:51,"23",,"1036"
"4399103","772300","531962",2020-07-30,144,2,,,,,,,,2020-08-25 14:23:17,2020-08-25 14:23:17,"23",,"1036"
