"YouthEducationStatusID","EnrollmentID","PersonalID","InformationDate","CurrentSchoolAttend","MostRecentEdStatus","CurrentEdStatus","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"841394_3","841394","418188",2022-07-01,,,,3,2022-02-18 12:44:44,2022-07-01 10:20:18,"24",,"1036"
"776106_1","776106","418524",2020-07-13,,,,1,2020-07-15 11:17:24,2020-09-02 14:10:51,"26",,"1036"
"776106_3","776106","418524",2020-09-01,,,,3,2020-07-15 11:17:24,2020-09-02 14:10:51,"26",,"1036"
"772196_1","772196","418950",2020-05-26,,,,1,2020-06-01 13:25:29,2020-07-20 09:15:58,"26",,"1036"
"772196_3","772196","418950",2020-07-19,,,,3,2020-06-01 13:25:29,2020-07-20 09:15:58,"26",,"1036"
"797862_1","797862","419539",2021-01-20,,,,1,2021-01-20 10:56:25,2021-02-11 12:17:00,"27",,"1036"
"797862_3","797862","419539",2021-02-11,,,,3,2021-01-20 10:56:25,2021-02-11 12:17:00,"27",,"1036"
"804749_1","804749","419539",2021-03-05,,,,1,2021-03-05 13:18:12,2021-03-15 11:41:56,"27",,"1036"
"804749_3","804749","419539",2021-03-15,,,,3,2021-03-05 13:18:12,2021-03-15 11:41:56,"27",,"1036"
"788661_1","788661","419871",2020-11-11,,,,1,2020-11-11 14:20:28,2021-05-07 16:02:33,"23",,"1036"
"788661_3","788661","419871",2021-05-06,,,,3,2020-11-11 14:20:28,2021-05-07 16:02:33,"23",,"1036"
"772585_1","772585","419976",2020-06-01,,,,1,2020-06-04 10:17:20,2020-06-04 10:30:46,"18",,"1036"
"772585_3","772585","419976",2020-06-03,,,,3,2020-06-04 10:17:20,2020-06-04 10:30:46,"18",,"1036"
"781259_1","781259","419976",2020-08-20,,,,1,2020-09-02 16:29:17,2021-02-08 14:57:58,"27",,"1036"
"781259_3","781259","419976",2021-02-08,,,,3,2020-09-02 16:29:17,2021-02-08 14:57:58,"27",,"1036"
"802446_1","802446","419976",2021-02-17,,,,1,2021-02-17 12:04:03,2021-05-18 08:25:17,"26",,"1036"
"802446_3","802446","419976",2021-05-18,,,,3,2021-02-17 12:04:03,2021-05-18 08:25:17,"26",,"1036"
"863191_1","863191","419976",2022-09-14,,,,1,2022-09-16 15:22:25,2022-09-16 15:22:25,"24",,"1036"
"771175_1","771175","420157",2020-05-14,,,,1,2020-05-15 09:57:21,2020-08-04 17:40:17,"25",,"1036"
"771175_3","771175","420157",2020-07-31,,,,3,2020-05-15 09:57:21,2020-08-04 17:40:17,"25",,"1036"
"861196_1","861196","420174",2022-08-26,,,,1,2022-08-30 08:59:31,2022-08-30 08:59:31,"30",,"1036"
"828973_1","828973","420232",2021-10-18,,,,1,2021-10-27 14:15:38,2021-12-14 15:35:20,"26",,"1036"
"828973_3","828973","420232",2021-11-05,,,,3,2021-10-27 14:15:38,2021-12-14 15:35:20,"26",,"1036"
"819289_1","819289","420616",2021-07-21,,,,1,2021-07-21 13:24:48,2021-07-21 13:24:48,"26",,"1036"
"791330_1","791330","420733",2020-12-03,,,,1,2020-12-04 08:04:08,2021-05-14 08:44:23,"23",,"1036"
"791330_3","791330","420733",2021-05-12,,,,3,2020-12-04 08:04:08,2021-05-14 08:44:23,"23",,"1036"
"806121_1","806121","420806",2021-03-16,,,,1,2021-03-16 15:00:52,2021-06-01 11:29:08,"26",,"1036"
"806121_3","806121","420806",2021-06-01,,,,3,2021-03-16 15:00:52,2021-06-01 11:29:08,"26",,"1036"
"772867_1","772867","421231",2020-06-05,,,,1,2020-06-08 16:23:08,2021-05-18 09:49:45,"26",,"1036"
"772867_3","772867","421231",2021-05-18,,,,3,2020-06-08 16:23:08,2021-05-18 09:49:45,"26",,"1036"
"850537_1","850537","421470",2022-05-18,,,,1,2022-05-18 09:59:56,2022-08-29 12:01:25,"27",,"1036"
"850537_3","850537","421470",2022-07-20,,,,3,2022-05-18 09:59:56,2022-08-29 12:01:25,"27",,"1036"
"850395_1","850395","421763",2022-05-17,,,,1,2022-05-17 10:33:59,2022-07-20 12:01:53,"30",,"1036"
"850395_3","850395","421763",2022-06-02,,,,3,2022-05-17 10:33:59,2022-07-20 12:01:53,"30",,"1036"
"787414_1","787414","422027",2020-10-16,,,,1,2020-10-30 14:37:01,2021-02-05 09:55:01,"27",,"1036"
"787414_3","787414","422027",2021-02-05,,,,3,2020-10-30 14:37:01,2021-02-05 09:55:01,"27",,"1036"
"844993_1","844993","423012",2022-03-22,,,,1,2022-03-24 14:28:36,2022-05-03 14:25:38,"24",,"1036"
"844993_3","844993","423012",2022-04-29,,,,3,2022-03-24 14:28:36,2022-05-03 14:25:38,"24",,"1036"
"802616_1","802616","423146",2021-02-17,,,,1,2021-02-18 09:25:09,2021-06-30 16:27:15,"23",,"1036"
"802616_3","802616","423146",2021-06-30,,,,3,2021-02-18 09:25:09,2021-06-30 16:27:15,"23",,"1036"
"808559_1","808559","423180",2021-04-07,,,,1,2021-04-07 16:35:27,2021-05-25 12:23:19,"28",,"1036"
"808559_3","808559","423180",2021-05-25,,,,3,2021-04-07 16:35:27,2021-05-25 12:23:19,"28",,"1036"
"774237_1","774237","423285",2020-06-24,,,,1,2020-06-24 12:16:54,2021-05-18 14:52:36,"26",,"1036"
"774237_3","774237","423285",2021-05-18,,,,3,2020-06-24 12:16:54,2021-05-18 14:52:36,"26",,"1036"
"795269_1","795269","423350",2021-01-04,,,,1,2021-01-04 16:16:19,2021-04-22 14:40:08,"23",,"1036"
"795269_3","795269","423350",2021-04-04,,,,3,2021-01-04 16:16:19,2021-04-22 14:40:08,"23",,"1036"
"813553_1","813553","423572",2021-05-26,,,,1,2021-05-26 08:30:22,2021-08-31 12:42:59,"23",,"1036"
"813553_3","813553","423572",2021-08-24,,,,3,2021-05-26 08:30:22,2021-08-31 12:42:59,"23",,"1036"
"822979_1","822979","424009",2021-08-26,,,,1,2021-08-26 15:23:31,2022-02-08 15:52:19,"26",,"1036"
"822979_3","822979","424009",2022-02-08,,,,3,2021-08-26 15:23:31,2022-02-08 15:52:19,"26",,"1036"
"820966_1","820966","424275",2021-08-05,,,,1,2021-08-05 15:40:06,2022-05-06 08:47:48,"18",,"1036"
"820966_3","820966","424275",2022-02-08,,,,3,2021-08-05 15:40:06,2022-05-06 08:47:48,"18",,"1036"
"848258_1","848258","425901",2022-04-25,,,,1,2022-04-25 11:15:46,2022-07-18 15:01:26,"30",,"1036"
"848258_3","848258","425901",2022-07-18,,,,3,2022-04-25 11:15:46,2022-07-18 15:01:26,"30",,"1036"
"770220_1","770220","426124",2020-05-01,,,,1,2020-05-04 11:47:11,2020-06-05 09:31:47,"18",,"1036"
"770220_3","770220","426124",2020-05-04,,,,3,2020-05-04 11:47:11,2020-06-05 09:31:47,"18",,"1036"
"826643_1","826643","426188",2021-10-04,,,,1,2021-10-04 10:28:51,2022-02-09 10:27:55,"26",,"1036"
"826643_3","826643","426188",2022-02-09,,,,3,2021-10-04 10:28:51,2022-02-09 10:27:55,"26",,"1036"
"848812_1","848812","426342",2022-04-29,,,,1,2022-04-29 11:07:41,2022-06-16 15:46:44,"30",,"1036"
"848812_3","848812","426342",2022-06-16,,,,3,2022-04-29 11:07:41,2022-06-16 15:46:44,"30",,"1036"
"776525_1","776525","426836",2020-07-16,,,,1,2020-07-17 15:30:12,2020-09-02 14:23:50,"26",,"1036"
"776525_3","776525","426836",2020-09-01,,,,3,2020-07-17 15:30:12,2020-09-02 14:23:50,"26",,"1036"
"790819_1","790819","427622",2020-12-01,,,,1,2020-12-01 12:54:03,2021-05-18 10:27:22,"26",,"1036"
"790819_3","790819","427622",2021-05-18,,,,3,2020-12-01 12:54:03,2021-05-18 10:27:22,"26",,"1036"
"808412_1","808412","427650",2021-04-07,,,,1,2021-04-07 12:47:34,2021-06-01 11:40:20,"26",,"1036"
"808412_3","808412","427650",2021-06-01,,,,3,2021-04-07 12:47:34,2021-06-01 11:40:20,"26",,"1036"
"841071_1","841071","427725",2022-02-16,,,,1,2022-02-16 11:21:41,2022-02-21 13:21:01,"26",,"1036"
"841071_3","841071","427725",2022-02-21,,,,3,2022-02-16 11:21:41,2022-02-21 13:21:01,"26",,"1036"
"695933_1","695933","500279",2014-09-02,,,,1,2018-04-18 15:08:55,2018-04-18 15:08:55,"19",,"1036"
"777148_1","777148","500569",2020-07-16,,,,1,2020-07-23 16:47:39,2020-09-02 14:31:11,"26",,"1036"
"777148_3","777148","500569",2020-09-01,,,,3,2020-07-23 16:47:39,2020-09-02 14:31:11,"26",,"1036"
"792091_1","792091","500573",2020-12-10,,,,1,2020-12-10 11:49:15,2021-02-10 15:45:47,"27",,"1036"
"792091_3","792091","500573",2021-02-10,,,,3,2020-12-10 11:49:15,2021-02-10 15:45:47,"27",,"1036"
"831520_1","831520","500668",2021-11-22,,,,1,2021-11-22 14:10:47,2022-02-09 14:30:01,"26",,"1036"
"831520_3","831520","500668",2022-02-09,,,,3,2021-11-22 14:10:47,2022-02-09 14:30:01,"26",,"1036"
"819607_1","819607","501531",2021-07-22,,,,1,2021-07-23 15:20:53,2021-08-17 13:35:06,"27",,"1036"
"819607_3","819607","501531",2021-07-30,,,,3,2021-07-23 15:20:53,2021-08-17 13:35:06,"27",,"1036"
"776103_1","776103","501544",2020-07-13,,,,1,2020-07-15 11:10:09,2020-10-05 13:44:06,"27",,"1036"
"776103_3","776103","501544",2020-09-01,,,,3,2020-07-15 11:10:09,2020-10-05 13:44:06,"27",,"1036"
"795622_1","795622","501827",2021-01-01,,,,1,2021-01-06 11:43:29,2021-01-06 11:46:45,"26",,"1036"
"795622_3","795622","501827",2021-01-02,,,,3,2021-01-06 11:43:29,2021-01-06 11:46:45,"26",,"1036"
"793920_1","793920","502319",2020-12-22,,,,1,2020-12-22 12:54:29,2021-05-18 08:53:47,"26",,"1036"
"793920_3","793920","502319",2021-05-18,,,,3,2020-12-22 12:54:29,2021-05-18 08:53:47,"26",,"1036"
"847493_1","847493","502816",2022-04-11,,,,1,2022-04-17 15:03:16,2022-04-17 15:03:16,"29",,"1036"
"790308_1","790308","503249",2020-11-16,,,,1,2020-11-24 16:05:07,2021-03-03 08:58:29,"27",,"1036"
"790308_3","790308","503249",2021-03-03,,,,3,2020-11-24 16:05:07,2021-03-03 08:58:29,"27",,"1036"
"843576_1","843576","503250",2022-03-11,,,,1,2022-03-11 11:25:16,2022-06-07 09:15:33,"28",,"1036"
"843576_3","843576","503250",2022-06-07,,,,3,2022-03-11 11:25:16,2022-06-07 09:15:33,"28",,"1036"
"853306_1","853306","503302",2022-06-13,,,,1,2022-06-14 14:41:27,2022-07-07 11:12:23,"30",,"1036"
"853306_3","853306","503302",2022-06-26,,,,3,2022-06-14 14:41:27,2022-07-07 11:12:23,"30",,"1036"
"787698_1","787698","503697",2020-11-02,,,,1,2020-11-03 09:12:41,2020-11-17 15:56:49,"23",,"1036"
"787698_3","787698","503697",2020-11-17,,,,3,2020-11-03 09:12:41,2020-11-17 15:56:49,"23",,"1036"
"796934_1","796934","504787",2021-01-14,,,,1,2021-01-14 10:23:42,2021-03-25 12:31:23,"28",,"1036"
"796934_3","796934","504787",2021-03-25,,,,3,2021-01-14 10:23:42,2021-03-25 12:31:23,"28",,"1036"
"816013_1","816013","505316",2021-06-21,,,,1,2021-06-21 08:24:10,2022-02-07 15:29:49,"26",,"1036"
"816013_3","816013","505316",2022-02-07,,,,3,2021-06-21 08:24:10,2022-02-07 15:29:49,"26",,"1036"
"817770_1","817770","505349",2021-07-07,,,,1,2021-07-07 10:05:15,2021-10-06 12:38:59,"26",,"1036"
"817770_3","817770","505349",2021-10-06,,,,3,2021-07-07 10:05:15,2021-10-06 12:38:59,"26",,"1036"
"767097_1","767097","505687",2020-03-25,,,,1,2020-03-26 13:53:43,2020-06-24 12:31:04,"49",,"1036"
"767097_3","767097","505687",2020-04-03,,,,3,2020-03-26 13:53:43,2020-06-24 12:31:04,"49",,"1036"
"839923_1","839923","506133",2022-02-07,,,,1,2022-02-07 08:55:17,2022-05-02 11:03:03,"26",,"1036"
"839923_3","839923","506133",2022-05-02,,,,3,2022-02-07 08:55:17,2022-05-02 11:03:03,"26",,"1036"
"820046_1","820046","506799",2021-07-28,,,,1,2021-07-28 09:13:30,2022-02-08 14:37:03,"26",,"1036"
"820046_3","820046","506799",2022-02-08,,,,3,2021-07-28 09:13:30,2022-02-08 14:37:03,"26",,"1036"
"787628_1","787628","506855",2020-10-23,,,,1,2020-11-02 15:10:11,2021-05-18 09:38:31,"26",,"1036"
"787628_3","787628","506855",2021-05-18,,,,3,2020-11-02 15:10:11,2021-05-18 09:38:31,"26",,"1036"
"809221_1","809221","507435",2021-04-14,,,,1,2021-04-14 08:45:50,2021-05-10 08:50:14,"26",,"1036"
"809221_3","809221","507435",2021-05-10,,,,3,2021-04-14 08:45:50,2021-05-10 08:50:14,"26",,"1036"
"831063_1","831063","507940",2021-11-17,,,,1,2021-11-17 15:24:18,2022-08-11 08:48:08,"24",,"1036"
"831063_3","831063","507940",2022-08-11,,,,3,2021-11-17 15:24:18,2022-08-11 08:48:08,"24",,"1036"
"853961_1","853961","509271",2022-06-15,,,,1,2022-06-21 09:58:29,2022-06-21 09:58:29,"24",,"1036"
"805110_1","805110","509927",2021-03-09,,,,1,2021-03-09 11:36:22,2021-05-20 09:00:04,"26",,"1036"
"805110_3","805110","509927",2021-05-20,,,,3,2021-03-09 11:36:22,2021-05-20 09:00:04,"26",,"1036"
"845988_1","845988","509927",2022-04-01,,,,1,2022-04-01 14:19:17,2022-06-08 15:06:06,"28",,"1036"
"845988_3","845988","509927",2022-06-08,,,,3,2022-04-01 14:19:17,2022-06-08 15:06:06,"28",,"1036"
"801760_1","801760","511603",2021-02-12,,,,1,2021-02-12 08:33:44,2021-05-18 10:14:59,"26",,"1036"
"801760_3","801760","511603",2021-05-18,,,,3,2021-02-12 08:33:44,2021-05-18 10:14:59,"26",,"1036"
"859603_1","859603","511607",2022-06-16,,,,1,2022-08-16 07:47:12,2022-08-24 13:28:38,"30",,"1036"
"859603_3","859603","511607",2022-08-24,,,,3,2022-08-16 07:47:12,2022-08-24 13:28:38,"30",,"1036"
"785370_1","785370","511763",2020-10-12,,,,1,2020-10-13 13:54:54,2021-02-03 08:20:15,"23",,"1036"
"785370_3","785370","511763",2021-01-10,,,,3,2020-10-13 13:54:54,2021-02-03 08:20:15,"23",,"1036"
"806544_1","806544","512204",2021-03-21,,,,1,2021-03-22 10:49:27,2021-06-03 13:44:16,"27",,"1036"
"806544_3","806544","512204",2021-04-12,,,,3,2021-03-22 10:49:27,2021-06-03 13:44:16,"27",,"1036"
"841291_1","841291","512699",2022-02-17,,,,1,2022-02-17 15:36:07,2022-03-22 14:38:09,"26",,"1036"
"841291_3","841291","512699",2022-03-22,,,,3,2022-02-17 15:36:07,2022-03-22 14:38:09,"26",,"1036"
"773715_1","773715","512758",2020-06-10,,,,1,2020-06-18 08:07:08,2021-02-03 15:17:50,"27",,"1036"
"773715_3","773715","512758",2021-02-03,,,,3,2020-06-18 08:07:08,2021-02-03 15:17:50,"27",,"1036"
"828178_1","828178","513051",2021-10-19,,,,1,2021-10-19 13:45:54,2022-02-09 12:56:48,"26",,"1036"
"828178_3","828178","513051",2022-02-09,,,,3,2021-10-19 13:45:54,2022-02-09 12:56:48,"26",,"1036"
"843098_1","843098","513054",2022-03-08,,,,1,2022-03-08 09:16:46,2022-06-07 08:55:35,"28",,"1036"
"843098_3","843098","513054",2022-06-07,,,,3,2022-03-08 09:16:46,2022-06-07 08:55:35,"28",,"1036"
"819494_1","819494","513493",2021-07-22,,,,1,2021-07-22 14:50:26,2022-02-08 14:23:35,"26",,"1036"
"819494_3","819494","513493",2022-02-08,,,,3,2021-07-22 14:50:26,2022-02-08 14:23:35,"26",,"1036"
"821319_1","821319","513678",2021-08-03,,,,1,2021-08-10 10:54:16,2021-11-09 09:29:38,"24",,"1036"
"821319_3","821319","513678",2021-11-09,,,,3,2021-08-10 10:54:16,2021-11-09 09:29:38,"24",,"1036"
"785623_1","785623","514665",2020-10-14,,,,1,2020-10-15 10:43:06,2021-05-18 08:35:57,"26",,"1036"
"785623_3","785623","514665",2021-05-18,,,,3,2020-10-15 10:43:06,2021-05-18 08:35:57,"26",,"1036"
"812771_1","812771","514669",2021-05-17,,,,1,2021-05-18 14:32:11,2021-06-23 08:44:19,"27",,"1036"
"812771_3","812771","514669",2021-06-22,,,,3,2021-05-18 14:32:11,2021-06-23 08:44:19,"27",,"1036"
"773122_1","773122","514896",2020-06-01,,,,1,2020-06-11 09:43:15,2021-01-11 08:39:54,"18",,"1036"
"773122_3","773122","514896",2021-01-06,,,,3,2020-06-11 09:43:15,2021-01-11 08:39:54,"18",,"1036"
"861504_1","861504","514897",2022-08-25,,,,1,2022-09-01 09:18:58,2022-09-01 09:18:58,"24",,"1036"
"790213_1","790213","515023",2020-11-11,,,,1,2020-11-24 13:47:52,2021-02-08 15:40:07,"27",,"1036"
"790213_3","790213","515023",2021-02-08,,,,3,2020-11-24 13:47:52,2021-02-08 15:40:07,"27",,"1036"
"813868_1","813868","515713",2021-05-28,,,,1,2021-05-28 15:00:17,2021-10-05 15:07:01,"28",,"1036"
"813868_3","813868","515713",2021-06-25,,,,3,2021-05-28 15:00:17,2021-10-05 15:07:01,"28",,"1036"
"802170_1","802170","516508",2021-02-11,,,,1,2021-02-16 08:19:28,2021-02-16 08:19:28,"26",,"1036"
"787607_1","787607","516647",2020-10-22,,,,1,2020-11-02 13:53:33,2021-05-18 15:25:09,"26",,"1036"
"787607_3","787607","516647",2021-05-18,,,,3,2020-11-02 13:53:33,2021-05-18 15:25:09,"26",,"1036"
"795428_1","795428","516667",2021-01-05,,,,1,2021-01-05 13:32:22,2021-05-18 09:07:08,"26",,"1036"
"795428_3","795428","516667",2021-05-18,,,,3,2021-01-05 13:32:22,2021-05-18 09:07:08,"26",,"1036"
"769914_1","769914","516700",2020-04-21,,,,1,2020-04-30 08:18:03,2021-05-18 11:48:37,"26",,"1036"
"769914_3","769914","516700",2021-05-18,,,,3,2020-04-30 08:18:03,2021-05-18 11:48:37,"26",,"1036"
"806598_1","806598","517240",2021-03-22,,,,1,2021-03-22 13:46:37,2021-04-30 10:43:35,"28",,"1036"
"806598_3","806598","517240",2021-04-30,,,,3,2021-03-22 13:46:37,2021-04-30 10:43:35,"28",,"1036"
"808720_1","808720","517323",2021-04-08,,,,1,2021-04-08 16:39:05,2021-06-01 15:49:42,"28",,"1036"
"808720_3","808720","517323",2021-06-01,,,,3,2021-04-08 16:39:05,2021-06-01 15:49:42,"28",,"1036"
"846039_1","846039","517449",2022-03-30,,,,1,2022-04-02 15:57:00,2022-08-26 11:08:31,"24",,"1036"
"846039_3","846039","517449",2022-08-26,,,,3,2022-04-02 15:57:00,2022-08-26 11:08:31,"24",,"1036"
"799973_1","799973","517554",2021-02-02,,,,1,2021-02-02 08:34:34,2021-05-18 11:40:54,"26",,"1036"
"799973_3","799973","517554",2021-05-18,,,,3,2021-02-02 08:34:34,2021-05-18 11:40:54,"26",,"1036"
"799062_1","799062","517971",2021-01-27,,,,1,2021-01-27 11:46:54,2021-05-18 08:26:29,"26",,"1036"
"799062_3","799062","517971",2021-05-18,,,,3,2021-01-27 11:46:54,2021-05-18 08:26:29,"26",,"1036"
"766572_1","766572","518449",2020-03-22,,,,1,2020-03-23 08:06:00,2020-03-23 12:04:29,"59",,"1036"
"766572_3","766572","518449",2020-03-23,,,,3,2020-03-23 08:06:00,2020-03-23 12:04:29,"59",,"1036"
"776585_1","776585","518449",2020-07-20,,,,1,2020-07-20 07:41:52,2020-07-21 06:44:04,"59",,"1036"
"776585_3","776585","518449",2020-07-21,,,,3,2020-07-20 07:41:52,2020-07-21 06:44:04,"59",,"1036"
"814066_1","814066","519268",2021-05-28,,,,1,2021-06-02 06:06:43,2021-07-19 11:45:01,"28",,"1036"
"814066_3","814066","519268",2021-07-19,,,,3,2021-06-02 06:06:43,2021-07-19 11:45:01,"28",,"1036"
"823740_1","823740","519268",2021-09-03,,,,1,2021-09-03 11:32:07,2021-09-10 10:17:06,"28",,"1036"
"823740_3","823740","519268",2021-09-10,,,,3,2021-09-03 11:32:07,2021-09-10 10:17:06,"28",,"1036"
"826141_1","826141","519531",2021-09-28,,,,1,2021-09-28 15:38:38,2021-11-03 15:32:16,"26",,"1036"
"826141_3","826141","519531",2021-11-03,,,,3,2021-09-28 15:38:38,2021-11-03 15:32:16,"26",,"1036"
"847632_1","847632","519681",2022-04-18,,,,1,2022-04-18 15:19:48,2022-07-18 11:39:02,"30",,"1036"
"847632_3","847632","519681",2022-07-18,,,,3,2022-04-18 15:19:48,2022-07-18 11:39:02,"30",,"1036"
"845273_1","845273","520027",2022-03-28,,,,1,2022-03-28 14:20:19,2022-06-07 12:11:36,"28",,"1036"
"845273_3","845273","520027",2022-06-07,,,,3,2022-03-28 14:20:19,2022-06-07 12:11:36,"28",,"1036"
"861292_1","861292","520640",2022-08-29,,,,1,2022-08-30 14:00:34,2022-08-30 14:00:34,"24",,"1036"
"793966_1","793966","521200",2020-12-22,,,,1,2020-12-22 15:56:07,2021-01-29 15:30:18,"23",,"1036"
"793966_3","793966","521200",2021-01-29,,,,3,2020-12-22 15:56:07,2021-01-29 15:30:18,"23",,"1036"
"848581_1","848581","522574",2022-04-27,,,,1,2022-04-27 13:21:52,2022-07-18 15:28:34,"30",,"1036"
"848581_3","848581","522574",2022-07-18,,,,3,2022-04-27 13:21:52,2022-07-18 15:28:34,"30",,"1036"
"776116_1","776116","522630",2020-07-14,,,,1,2020-07-15 11:30:32,2021-05-19 10:03:59,"26",,"1036"
"776116_3","776116","522630",2021-05-19,,,,3,2020-07-15 11:30:32,2021-05-19 10:03:59,"26",,"1036"
"845818_1","845818","522700",2022-03-31,,,,1,2022-03-31 15:15:09,2022-06-08 13:54:12,"28",,"1036"
"845818_3","845818","522700",2022-06-08,,,,3,2022-03-31 15:15:09,2022-06-08 13:54:12,"28",,"1036"
"819205_1","819205","522792",2021-07-21,,,,1,2021-07-21 08:52:59,2021-08-31 13:15:46,"23",,"1036"
"819205_3","819205","522792",2021-08-31,,,,3,2021-07-21 08:52:59,2021-08-31 13:15:46,"23",,"1036"
"847927_1","847927","522792",2022-04-21,,,,1,2022-04-20 15:33:32,2022-05-17 09:00:06,"23",,"1036"
"847927_3","847927","522792",2022-05-13,,,,3,2022-04-20 15:33:32,2022-05-17 09:00:06,"23",,"1036"
"801876_1","801876","523126",2021-02-12,,,,1,2021-02-12 15:40:07,2021-05-17 08:53:15,"23",,"1036"
"801876_3","801876","523126",2021-05-13,,,,3,2021-02-12 15:40:07,2021-05-17 08:53:15,"23",,"1036"
"797053_1","797053","523467",2021-01-14,,,,1,2021-01-14 14:57:48,2021-01-21 11:42:35,"27",,"1036"
"797053_3","797053","523467",2021-01-21,,,,3,2021-01-14 14:57:48,2021-01-21 11:42:35,"27",,"1036"
"759662_1","759662","524484",2020-01-21,,,,1,2020-01-22 15:54:45,2021-02-03 14:32:59,"27",,"1036"
"759662_3","759662","524484",2020-02-17,,,,3,2020-01-22 15:54:45,2021-02-03 14:32:59,"27",,"1036"
"777244_1","777244","524931",2020-07-23,,,,1,2020-07-24 15:42:13,2020-09-02 15:18:27,"26",,"1036"
"777244_3","777244","524931",2020-09-01,,,,3,2020-07-24 15:42:13,2020-09-02 15:18:27,"26",,"1036"
"806151_1","806151","525188",2021-03-17,,,,1,2021-03-17 08:29:32,2021-05-20 09:05:39,"26",,"1036"
"806151_3","806151","525188",2021-05-20,,,,3,2021-03-17 08:29:32,2021-05-20 09:05:39,"26",,"1036"
"847164_1","847164","525188",2022-04-02,,,,1,2022-04-12 20:40:24,2022-06-30 14:21:26,"28",,"1036"
"847164_3","847164","525188",2022-06-30,,,,3,2022-04-12 20:40:24,2022-06-30 14:21:26,"28",,"1036"
"848035_1","848035","525409",2022-04-21,,,,1,2022-04-21 13:47:23,2022-07-18 14:45:26,"30",,"1036"
"848035_3","848035","525409",2022-07-18,,,,3,2022-04-21 13:47:23,2022-07-18 14:45:26,"30",,"1036"
"793709_1","793709","525825",2020-12-21,,,,1,2020-12-21 14:08:54,2021-01-06 15:34:54,"27",,"1036"
"793709_3","793709","525825",2021-01-06,,,,3,2020-12-21 14:08:54,2021-01-06 15:34:54,"27",,"1036"
"828452_1","828452","525922",2021-10-21,,,,1,2021-10-22 08:26:05,2022-01-10 13:33:56,"24",,"1036"
"828452_3","828452","525922",2022-01-10,,,,3,2021-10-22 08:26:05,2022-01-10 13:33:56,"24",,"1036"
"851061_1","851061","526044",2022-05-24,,,,1,2022-05-24 09:03:30,2022-07-20 12:17:46,"30",,"1036"
"851061_3","851061","526044",2022-07-20,,,,3,2022-05-24 09:03:30,2022-07-20 12:17:46,"30",,"1036"
"807065_1","807065","526138",2021-03-26,,,,1,2021-03-26 08:54:58,2022-02-10 08:52:28,"26",,"1036"
"807065_3","807065","526138",2021-05-26,,,,3,2021-03-26 08:54:58,2022-02-10 08:52:28,"26",,"1036"
"816521_1","816521","526511",2021-06-23,,,,1,2021-06-24 09:40:45,2021-09-02 11:08:00,"27",,"1036"
"816521_3","816521","526511",2021-06-29,,,,3,2021-06-24 09:40:45,2021-09-02 11:08:00,"27",,"1036"
"848363_1","848363","527096",2022-04-26,,,,1,2022-04-26 09:00:51,2022-05-03 09:19:22,"26",,"1036"
"848363_3","848363","527096",2022-05-03,,,,3,2022-04-26 09:00:51,2022-05-03 09:19:22,"26",,"1036"
"812523_1","812523","527272",2021-05-17,,,,1,2021-05-17 08:41:37,2021-06-01 14:51:43,"26",,"1036"
"812523_3","812523","527272",2021-06-01,,,,3,2021-05-17 08:41:37,2021-06-01 14:51:43,"26",,"1036"
"793451_1","793451","527441",2020-12-18,,,,1,2020-12-18 15:00:55,2021-01-06 12:31:09,"27",,"1036"
"793451_3","793451","527441",2021-01-06,,,,3,2020-12-18 15:00:55,2021-01-06 12:31:09,"27",,"1036"
"842476_1","842476","527441",2022-03-01,,,,1,2022-03-01 15:38:24,2022-06-06 15:09:29,"28",,"1036"
"842476_3","842476","527441",2022-06-06,,,,3,2022-03-01 15:38:24,2022-06-06 15:09:29,"28",,"1036"
"820267_1","820267","527507",2021-07-29,,,,1,2021-07-29 16:32:41,2021-08-30 15:15:22,"27",,"1036"
"820267_3","820267","527507",2021-08-30,,,,3,2021-07-29 16:32:41,2021-08-30 15:15:22,"27",,"1036"
"792124_1","792124","527532",2020-12-10,,,,1,2020-12-10 13:01:20,2021-01-25 10:42:11,"27",,"1036"
