"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"777145_1","777145","405761",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"777145_3","777145","405761",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"790373_1","790373","405761",2020-11-25,,,,,,1,2020-11-25 02:00:00,2020-11-25 02:00:00,"26",,"1036"
"790373_3","790373","405761",2021-03-03,,,,,,3,2021-03-03 02:00:00,2021-03-03 02:00:00,"26",,"1036"
"844503_1","844503","405761",2022-03-21,,,,,,1,2022-03-21 02:00:00,2022-03-21 02:00:00,"26",,"1036"
"844503_3","844503","405761",2022-04-07,,,,,,3,2022-04-07 02:00:00,2022-04-07 02:00:00,"26",,"1036"
"777144_1","777144","405762",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"777144_3","777144","405762",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"790372_1","790372","405762",2020-11-25,,,,,,1,2020-11-25 02:00:00,2020-11-25 02:00:00,"26",,"1036"
"790372_3","790372","405762",2021-03-03,,,,,,3,2021-03-03 02:00:00,2021-03-03 02:00:00,"26",,"1036"
"844502_1","844502","405762",2022-03-21,,,,,,1,2022-03-21 02:00:00,2022-03-21 02:00:00,"26",,"1036"
"844502_3","844502","405762",2022-04-07,,,,,,3,2022-04-07 02:00:00,2022-04-07 02:00:00,"26",,"1036"
"777146_1","777146","405766",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"777146_3","777146","405766",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"777143_1","777143","405768",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"777143_3","777143","405768",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"790371_1","790371","405768",2020-11-25,,,,,,1,2020-11-25 02:00:00,2020-11-25 02:00:00,"26",,"1036"
"790371_3","790371","405768",2021-03-03,,,,,,3,2021-03-03 02:00:00,2021-03-03 02:00:00,"26",,"1036"
"844501_1","844501","405768",2022-03-21,,,,,,1,2022-03-21 02:00:00,2022-03-21 02:00:00,"26",,"1036"
"844501_3","844501","405768",2022-04-07,,,,,,3,2022-04-07 02:00:00,2022-04-07 02:00:00,"26",,"1036"
"772577_1","772577","406494",2020-06-01,10,,1,,,1,2020-06-01 02:00:00,2020-06-01 02:00:00,"18",,"1036"
"772577_3","772577","406494",2020-06-03,10,,1,,,3,2020-06-03 13:35:23,2020-06-03 13:35:23,"18",,"1036"
"790761_1","790761","406632",2020-12-01,10,,0,,,1,2020-12-01 02:00:00,2020-12-01 02:00:00,"26",,"1036"
"790761_3","790761","406632",2021-05-18,10,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"790762_1","790762","406633",2020-12-01,4,,0,,,1,2020-12-01 02:00:00,2020-12-01 02:00:00,"26",,"1036"
"790762_3","790762","406633",2021-05-18,4,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"766848_1","766848","406861",2020-03-24,11,,0,,,1,2020-03-24 14:27:13,2020-03-24 14:27:13,"18",,"1036"
"766848_3","766848","406861",2020-03-25,11,,0,,,3,2020-03-25 02:00:00,2020-03-25 02:00:00,"18",,"1036"
"799684_1","799684","406861",2021-01-25,11,,0,,,1,2021-01-25 16:17:08,2021-01-25 16:17:08,"26",,"1036"
"799684_3","799684","406861",2021-02-03,11,,0,,,3,2021-02-03 12:54:21,2021-02-03 12:54:21,"26",,"1036"
"806233_1","806233","406942",2021-03-17,13,,0,,,1,2021-03-17 02:00:00,2021-03-17 02:00:00,"26",,"1036"
"806233_3","806233","406942",2021-05-25,13,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"763815_1","763815","407089",2020-02-20,10,,1,,,1,2020-02-20 02:00:00,2020-02-20 02:00:00,"18",,"1036"
"763815_3","763815","407089",2020-04-20,10,,1,,,3,2020-04-20 02:00:00,2020-04-20 02:00:00,"18",,"1036"
"763817_1","763817","407091",2020-02-20,,,,,,1,2020-02-20 02:00:00,2020-02-20 02:00:00,"18",,"1036"
"763817_3","763817","407091",2020-04-20,,,,,,3,2020-04-20 02:00:00,2020-04-20 02:00:00,"18",,"1036"
"763816_1","763816","407092",2020-02-20,,,,,,1,2020-02-20 02:00:00,2020-02-20 02:00:00,"18",,"1036"
"763816_3","763816","407092",2020-04-20,,,,,,3,2020-04-20 02:00:00,2020-04-20 02:00:00,"18",,"1036"
"820356_1","820356","407326",2021-07-30,4,,1,,,1,2021-07-30 02:00:00,2021-07-30 02:00:00,"28",,"1036"
"820356_3","820356","407326",2021-07-30,4,,1,,,3,2021-07-30 02:00:00,2021-07-30 02:00:00,"28",,"1036"
"778050_1","778050","407610",2020-07-30,5,,0,,,1,2020-07-30 02:00:00,2020-07-30 02:00:00,"26",,"1036"
"778050_3","778050","407610",2020-09-01,5,,0,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"783669_1","783669","407610",2020-09-28,5,,0,,,1,2020-09-28 15:01:57,2020-09-28 15:01:57,"27",,"1036"
"783669_3","783669","407610",2021-04-15,5,,0,,,3,2021-04-15 11:29:10,2021-04-15 11:29:10,"27",,"1036"
"792893_1","792893","407961",2020-12-15,4,,0,,,1,2020-12-15 02:00:00,2020-12-15 02:00:00,"27",,"1036"
"792893_3","792893","407961",2021-01-08,4,,0,,,3,2021-01-08 02:00:00,2021-01-08 02:00:00,"27",,"1036"
"843823_1","843823","408489",2022-03-15,4,,1,,,1,2022-03-15 02:00:00,2022-03-15 02:00:00,"28",,"1036"
"843823_3","843823","408489",2022-06-07,4,,1,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"843825_1","843825","408491",2022-03-15,,,,,,1,2022-03-15 02:00:00,2022-03-15 02:00:00,"28",,"1036"
"843825_3","843825","408491",2022-06-07,,,,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"843824_1","843824","408492",2022-03-15,,,,,,1,2022-03-15 02:00:00,2022-03-15 02:00:00,"28",,"1036"
"843824_3","843824","408492",2022-06-07,,,,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"843826_1","843826","408493",2022-03-15,,,,,,1,2022-03-15 02:00:00,2022-03-15 02:00:00,"28",,"1036"
"843826_3","843826","408493",2022-06-07,,,,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"772871_1","772871","408674",2020-06-04,5,,0,,,1,2020-06-04 02:00:00,2020-06-04 02:00:00,"26",,"1036"
"772871_3","772871","408674",2021-05-18,5,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"830533_1","830533","409296",2021-11-12,10,,0,,,1,2021-11-12 02:00:00,2021-11-12 02:00:00,"26",,"1036"
"830533_3","830533","409296",2022-02-09,10,,0,,,3,2022-02-09 02:00:00,2022-02-09 02:00:00,"26",,"1036"
"846760_1","846760","409407",2022-04-08,,,,,,1,2022-04-08 02:00:00,2022-04-08 02:00:00,"30",,"1036"
"846760_3","846760","409407",2022-07-18,,,,,,3,2022-07-18 02:00:00,2022-07-18 02:00:00,"30",,"1036"
"823729_1","823729","410268",2021-09-03,5,,0,,,1,2021-09-03 02:00:00,2021-09-03 02:00:00,"26",,"1036"
"823729_3","823729","410268",2021-09-15,5,,0,,,3,2021-09-15 02:00:00,2021-09-15 02:00:00,"26",,"1036"
"803117_1","803117","410705",2021-02-22,7,,0,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803117_3","803117","410705",2021-05-17,7,,0,,,3,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"803119_1","803119","410707",2021-02-22,,,,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803119_3","803119","410707",2021-05-17,,,,,,3,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"803121_1","803121","410709",2021-02-22,,,,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803121_3","803121","410709",2021-05-17,,,,,,3,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"813537_1","813537","411055",2021-05-25,11,,0,,,1,2021-05-25 17:19:09,2021-05-25 17:19:09,"27",,"1036"
"813537_3","813537","411055",2021-05-31,11,,0,,,3,2021-05-31 02:00:00,2021-05-31 02:00:00,"27",,"1036"
"831059_1","831059","412246",2021-11-17,5,,0,,,1,2021-11-17 02:00:00,2021-11-17 02:00:00,"26",,"1036"
"831059_3","831059","412246",2022-06-10,5,,0,,,3,2022-06-10 07:08:00,2022-06-10 07:08:00,"26",,"1036"
"845423_1","845423","412477",2022-03-24,5,,1,,,1,2022-03-24 02:00:00,2022-03-24 02:00:00,"29",,"1036"
"845423_3","845423","412477",2022-04-30,5,,1,,,3,2022-04-30 12:46:23,2022-04-30 12:46:23,"29",,"1036"
"803682_1","803682","413391",2021-02-25,,,,,,1,2021-02-25 02:00:00,2021-02-25 02:00:00,"26",,"1036"
"803682_3","803682","413391",2021-05-03,,,,,,3,2021-05-03 02:00:00,2021-05-03 02:00:00,"26",,"1036"
"849041_1","849041","414201",2022-04-26,10,,1,,,1,2022-04-26 10:07:37,2022-04-26 10:07:37,"27",,"1036"
"28585_2","849041","414201",2022-05-05,10,,1,,,2,2022-05-05 16:42:29,2022-05-05 16:42:29,"27",,"1036"
"849041_3","849041","414201",2022-05-06,10,,1,,,3,2022-05-06 16:42:45,2022-05-06 16:42:45,"27",,"1036"
"778023_1","778023","414922",2020-07-28,10,,1,,,1,2020-07-28 02:00:00,2020-07-28 02:00:00,"26",,"1036"
"778023_3","778023","414922",2020-09-01,10,,1,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"827687_1","827687","415417",2021-10-13,5,,0,,,1,2021-10-13 02:00:00,2021-10-13 02:00:00,"26",,"1036"
"827687_3","827687","415417",2022-02-09,5,,0,,,3,2022-02-09 02:00:00,2022-02-09 02:00:00,"26",,"1036"
"856171_1","856171","415417",2022-07-12,5,,0,,,1,2022-07-12 02:00:00,2022-07-12 02:00:00,"24",,"1036"
"859711_1","859711","415528",2022-08-15,5,,0,,,1,2022-08-15 02:00:00,2022-08-15 02:00:00,"24",,"1036"
"822055_1","822055","415564",2021-08-18,,,,,,1,2021-08-18 02:00:00,2021-08-18 02:00:00,"26",,"1036"
"822055_3","822055","415564",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"822056_1","822056","415565",2021-08-18,,,,,,1,2021-08-18 02:00:00,2021-08-18 02:00:00,"26",,"1036"
"822056_3","822056","415565",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"822057_1","822057","415566",2021-08-18,,,,,,1,2021-08-18 02:00:00,2021-08-18 02:00:00,"26",,"1036"
"822057_3","822057","415566",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"858682_1","858682","416498",2022-08-04,7,,1,,,1,2022-08-04 02:00:00,2022-08-04 02:00:00,"24",,"1036"
"858682_3","858682","416498",2022-08-31,7,,1,,,3,2022-08-31 02:00:00,2022-08-31 02:00:00,"24",,"1036"
"845025_1","845025","416672",2022-03-25,5,,1,,,1,2022-03-25 02:00:00,2022-03-25 02:00:00,"28",,"1036"
"845025_3","845025","416672",2022-06-07,5,,1,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"845026_1","845026","416673",2022-03-25,,,,,,1,2022-03-25 02:00:00,2022-03-25 02:00:00,"28",,"1036"
"845026_3","845026","416673",2022-06-07,,,,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"776061_1","776061","416696",2020-07-07,10,,0,,,1,2020-07-07 02:00:00,2020-07-07 02:00:00,"26",,"1036"
"776061_3","776061","416696",2020-09-01,10,,0,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"819720_1","819720","416807",2021-07-26,5,,0,,,1,2021-07-26 02:00:00,2021-07-26 02:00:00,"28",,"1036"
"819720_3","819720","416807",2021-09-08,5,,0,,,3,2021-09-08 02:00:00,2021-09-08 02:00:00,"28",,"1036"
"860819_1","860819","416830",2022-08-22,10,,0,,,1,2022-08-22 02:00:00,2022-08-22 02:00:00,"24",,"1036"
"843492_1","843492","418022",2022-03-10,,,,,,1,2022-03-10 02:00:00,2022-03-10 02:00:00,"26",,"1036"
"843492_3","843492","418022",2022-05-12,,,,,,3,2022-05-12 02:00:00,2022-05-12 02:00:00,"26",,"1036"
"815052_1","815052","418051",2021-06-09,5,,0,,,1,2021-06-09 02:00:00,2021-06-09 02:00:00,"27",,"1036"
"815052_3","815052","418051",2021-09-09,5,,0,,,3,2021-09-09 02:00:00,2021-09-09 02:00:00,"27",,"1036"
"841394_1","841394","418188",2022-02-11,10,,0,,,1,2022-02-11 02:00:00,2022-02-11 02:00:00,"24",,"1036"
"841394_3","841394","418188",2022-07-01,10,,0,,,3,2022-07-01 10:20:12,2022-07-01 10:20:12,"24",,"1036"
"776106_1","776106","418524",2020-07-13,10,,1,,,1,2020-07-13 02:00:00,2020-07-13 02:00:00,"26",,"1036"
"776106_3","776106","418524",2020-09-01,10,,1,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"772196_1","772196","418950",2020-05-26,10,,0,,,1,2020-05-26 02:00:00,2020-05-26 02:00:00,"26",,"1036"
"772196_3","772196","418950",2020-07-19,10,,0,,,3,2020-07-19 02:00:00,2020-07-19 02:00:00,"26",,"1036"
"845027_1","845027","419374",2022-03-25,,,,,,1,2022-03-25 02:00:00,2022-03-25 02:00:00,"28",,"1036"
"845027_3","845027","419374",2022-06-07,,,,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"797862_1","797862","419539",2021-01-20,10,,0,,,1,2021-01-20 02:00:00,2021-01-20 02:00:00,"27",,"1036"
"797862_3","797862","419539",2021-02-11,10,,0,,,3,2021-02-11 02:00:00,2021-02-11 02:00:00,"27",,"1036"
"804749_1","804749","419539",2021-03-05,10,,0,,,1,2021-03-05 02:00:00,2021-03-05 02:00:00,"27",,"1036"
"804749_3","804749","419539",2021-03-15,10,,0,,,3,2021-03-15 02:00:00,2021-03-15 02:00:00,"27",,"1036"
"788661_1","788661","419871",2020-11-11,13,,0,,1,1,2020-11-11 02:00:00,2020-11-11 02:00:00,"23",,"1036"
"23839_2","788661","419871",2021-05-05,13,,0,,1,2,2021-05-05 10:45:12,2021-05-05 10:45:12,"23",,"1036"
"788661_3","788661","419871",2021-05-06,13,,0,,1,3,2021-05-06 02:00:00,2021-05-06 02:00:00,"23",,"1036"
"788662_1","788662","419872",2020-11-11,,,,,,1,2020-11-11 02:00:00,2020-11-11 02:00:00,"23",,"1036"
"23840_2","788662","419872",2021-05-05,,,,,,2,2021-05-05 10:45:12,2021-05-05 10:45:12,"23",,"1036"
"788662_3","788662","419872",2021-05-06,,,,,,3,2021-05-06 02:00:00,2021-05-06 02:00:00,"23",,"1036"
"788663_1","788663","419873",2020-11-11,,,,,,1,2020-11-11 02:00:00,2020-11-11 02:00:00,"23",,"1036"
"23841_2","788663","419873",2021-05-05,,,,,,2,2021-05-05 10:45:12,2021-05-05 10:45:12,"23",,"1036"
"788663_3","788663","419873",2021-05-06,,,,,,3,2021-05-06 02:00:00,2021-05-06 02:00:00,"23",,"1036"
"772585_1","772585","419976",2020-06-01,5,,0,,,1,2020-06-01 02:00:00,2020-06-01 02:00:00,"18",,"1036"
"772585_3","772585","419976",2020-06-03,5,,0,,,3,2020-06-03 02:00:00,2020-06-03 02:00:00,"18",,"1036"
"781259_1","781259","419976",2020-08-20,5,,0,,,1,2020-08-20 02:00:00,2020-08-20 02:00:00,"27",,"1036"
"781259_3","781259","419976",2021-02-08,5,,0,,,3,2021-02-08 02:00:00,2021-02-08 02:00:00,"27",,"1036"
"802446_1","802446","419976",2021-02-17,5,,0,,,1,2021-02-17 02:00:00,2021-02-17 02:00:00,"26",,"1036"
"802446_3","802446","419976",2021-05-18,5,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"863191_1","863191","419976",2022-09-14,5,,0,,,1,2022-09-14 02:00:00,2022-09-14 02:00:00,"24",,"1036"
"771175_1","771175","420157",2020-05-14,5,,0,,,1,2020-05-14 02:00:00,2020-05-14 02:00:00,"25",,"1036"
"771175_3","771175","420157",2020-07-31,5,,0,,,3,2020-07-31 02:00:00,2020-07-31 02:00:00,"25",,"1036"
"861196_1","861196","420174",2022-08-26,5,,0,,,1,2022-08-26 02:00:00,2022-08-26 02:00:00,"30",,"1036"
"828973_1","828973","420232",2021-10-18,7,,0,,,1,2021-10-18 02:00:00,2021-10-18 02:00:00,"26",,"1036"
"828973_3","828973","420232",2021-11-05,7,,0,,,3,2021-11-05 02:00:00,2021-11-05 02:00:00,"26",,"1036"
"819289_1","819289","420616",2021-07-21,10,,1,,,1,2021-07-21 02:00:00,2021-07-21 02:00:00,"26",,"1036"
"24836_2","819289","420616",2021-08-10,10,,1,,,2,2021-08-10 02:00:00,2021-08-10 02:00:00,"26",,"1036"
"29430_5","819289","420616",2022-07-19,10,,0,,,5,2022-07-19 02:00:00,2022-07-19 02:00:00,"26",,"1036"
"791330_1","791330","420733",2020-12-03,10,,0,,1,1,2020-12-03 02:00:00,2020-12-03 02:00:00,"23",,"1036"
"23842_2","791330","420733",2021-05-11,10,,0,,1,2,2021-05-11 10:46:50,2021-05-11 10:46:50,"23",,"1036"
"791330_3","791330","420733",2021-05-12,10,,1,2,,3,2021-05-12 02:00:00,2021-05-12 02:00:00,"23",,"1036"
"806121_1","806121","420806",2021-03-16,7,,0,,,1,2021-03-16 02:00:00,2021-03-16 02:00:00,"26",,"1036"
"806121_3","806121","420806",2021-06-01,7,,0,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"772867_1","772867","421231",2020-06-05,5,,1,,,1,2020-06-05 02:00:00,2020-06-05 02:00:00,"26",,"1036"
"772867_3","772867","421231",2021-05-18,5,,1,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"850537_1","850537","421470",2022-05-18,4,,0,,,1,2022-05-18 09:59:46,2022-05-18 09:59:46,"27",,"1036"
"30046_2","850537","421470",2022-06-29,4,,0,,,2,2022-06-29 12:00:52,2022-06-29 12:00:52,"27",,"1036"
"850537_3","850537","421470",2022-07-20,4,,0,,,3,2022-07-20 12:01:15,2022-07-20 12:01:15,"27",,"1036"
"846320_1","846320","421601",2022-04-05,,,,,,1,2022-04-05 09:43:57,2022-04-05 09:43:57,"29",,"1036"
"28405_2","846320","421601",2022-04-22,,,,,,2,2022-04-22 08:20:59,2022-04-22 08:20:59,"29",,"1036"
"28963_2","846320","421601",2022-05-27,,,,,,2,2022-05-27 02:00:00,2022-05-27 02:00:00,"29",,"1036"
"846320_3","846320","421601",2022-08-04,,,,,,3,2022-08-04 14:27:09,2022-08-04 14:27:09,"29",,"1036"
"850395_1","850395","421763",2022-05-17,5,,0,,,1,2022-05-17 02:00:00,2022-05-17 02:00:00,"30",,"1036"
"850395_3","850395","421763",2022-06-02,5,,0,,,3,2022-06-02 02:00:00,2022-06-02 02:00:00,"30",,"1036"
"787414_1","787414","422027",2020-10-16,10,,1,,,1,2020-10-16 02:00:00,2020-10-16 02:00:00,"27",,"1036"
"787414_3","787414","422027",2021-02-05,7,,0,,,3,2021-02-05 02:00:00,2021-02-05 02:00:00,"27",,"1036"
"787416_1","787416","422028",2020-10-16,,,,,,1,2020-10-16 02:00:00,2020-10-16 02:00:00,"27",,"1036"
"787416_3","787416","422028",2021-02-05,,,,,,3,2021-02-05 02:00:00,2021-02-05 02:00:00,"27",,"1036"
"787415_1","787415","422029",2020-10-16,,,,,,1,2020-10-16 02:00:00,2020-10-16 02:00:00,"27",,"1036"
"787415_3","787415","422029",2021-02-05,,,,,,3,2021-02-05 02:00:00,2021-02-05 02:00:00,"27",,"1036"
"844993_1","844993","423012",2022-03-22,4,,1,,,1,2022-03-22 02:00:00,2022-03-22 02:00:00,"24",,"1036"
"844993_3","844993","423012",2022-04-29,4,,1,,,3,2022-04-29 02:00:00,2022-04-29 02:00:00,"24",,"1036"
"802616_1","802616","423146",2021-02-17,11,,0,,2,1,2021-02-17 02:00:00,2021-02-17 02:00:00,"23",,"1036"
"802616_3","802616","423146",2021-06-30,11,,0,,2,3,2021-06-30 02:00:00,2021-06-30 02:00:00,"23",,"1036"
"808559_1","808559","423180",2021-04-07,5,,1,,,1,2021-04-07 02:00:00,2021-04-07 02:00:00,"28",,"1036"
"808559_3","808559","423180",2021-05-25,5,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"28",,"1036"
"774237_1","774237","423285",2020-06-24,4,,1,,,1,2020-06-24 02:00:00,2020-06-24 02:00:00,"26",,"1036"
"774237_3","774237","423285",2021-05-18,4,,1,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"795269_1","795269","423350",2021-01-04,10,,0,,1,1,2021-01-04 02:00:00,2021-01-04 02:00:00,"23",,"1036"
"795269_3","795269","423350",2021-04-04,10,,0,,1,3,2021-04-04 02:00:00,2021-04-04 02:00:00,"23",,"1036"
"813553_1","813553","423572",2021-05-26,5,,0,,3,1,2021-05-26 02:00:00,2021-05-26 02:00:00,"23",,"1036"
"813553_3","813553","423572",2021-08-24,5,,0,,3,3,2021-08-24 02:00:00,2021-08-24 02:00:00,"23",,"1036"
"841710_1","841710","423974",2022-02-21,7,,1,,,1,2022-02-21 02:00:00,2022-02-21 02:00:00,"28",,"1036"
"841710_3","841710","423974",2022-06-06,7,,1,,,3,2022-06-06 02:00:00,2022-06-06 02:00:00,"28",,"1036"
"822979_1","822979","424009",2021-08-26,11,,1,,,1,2021-08-26 02:00:00,2021-08-26 02:00:00,"26",,"1036"
"822979_3","822979","424009",2022-02-08,11,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"822980_1","822980","424012",2021-08-26,,,,,,1,2021-08-26 02:00:00,2021-08-26 02:00:00,"26",,"1036"
"822980_3","822980","424012",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"822981_1","822981","424015",2021-08-26,,,,,,1,2021-08-26 02:00:00,2021-08-26 02:00:00,"26",,"1036"
"822981_3","822981","424015",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"813555_1","813555","424052",2021-05-26,,,,,,1,2021-05-26 02:00:00,2021-05-26 02:00:00,"23",,"1036"
"813555_3","813555","424052",2021-08-24,,,,,,3,2021-08-24 02:00:00,2021-08-24 02:00:00,"23",,"1036"
"820966_1","820966","424275",2021-08-05,10,,1,,,1,2021-08-05 02:00:00,2021-08-05 02:00:00,"18",,"1036"
"820966_3","820966","424275",2022-02-08,10,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"18",,"1036"
"848258_1","848258","425901",2022-04-25,10,,0,,,1,2022-04-25 02:00:00,2022-04-25 02:00:00,"30",,"1036"
"848258_3","848258","425901",2022-07-18,10,,0,,,3,2022-07-18 02:00:00,2022-07-18 02:00:00,"30",,"1036"
"770220_1","770220","426124",2020-05-01,10,,0,,,1,2020-05-01 02:00:00,2020-05-01 02:00:00,"18",,"1036"
"770220_3","770220","426124",2020-05-04,10,,0,,,3,2020-05-04 02:00:00,2020-05-04 02:00:00,"18",,"1036"
"770222_1","770222","426126",2020-05-01,,,,,,1,2020-05-01 02:00:00,2020-05-01 02:00:00,"18",,"1036"
"770222_3","770222","426126",2020-05-04,,,,,,3,2020-05-04 02:00:00,2020-05-04 02:00:00,"18",,"1036"
"770221_1","770221","426127",2020-05-01,,,,,,1,2020-05-01 02:00:00,2020-05-01 02:00:00,"18",,"1036"
"770221_3","770221","426127",2020-05-04,,,,,,3,2020-05-04 02:00:00,2020-05-04 02:00:00,"18",,"1036"
"826643_1","826643","426188",2021-10-04,5,,1,,,1,2021-10-04 02:00:00,2021-10-04 02:00:00,"26",,"1036"
"826643_3","826643","426188",2022-02-09,5,,1,,,3,2022-02-09 02:00:00,2022-02-09 02:00:00,"26",,"1036"
"848812_1","848812","426342",2022-04-29,4,,0,,,1,2022-04-29 02:00:00,2022-04-29 02:00:00,"30",,"1036"
"848812_3","848812","426342",2022-06-16,4,,0,,,3,2022-06-16 02:00:00,2022-06-16 02:00:00,"30",,"1036"
"776525_1","776525","426836",2020-07-16,11,,0,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"776525_3","776525","426836",2020-09-01,11,,0,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"776526_1","776526","426841",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"776526_3","776526","426841",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"776528_1","776528","426843",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"776528_3","776528","426843",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"776527_1","776527","426844",2020-07-16,,,,,,1,2020-07-16 02:00:00,2020-07-16 02:00:00,"26",,"1036"
"776527_3","776527","426844",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"819605_1","819605","427090",2021-07-22,10,,0,,,1,2021-07-22 02:00:00,2021-07-22 02:00:00,"27",,"1036"
"819605_3","819605","427090",2021-08-02,10,,0,,,3,2021-08-02 12:41:08,2021-08-02 12:41:08,"27",,"1036"
"790819_1","790819","427622",2020-12-01,10,,0,,,1,2020-12-01 02:00:00,2020-12-01 02:00:00,"26",,"1036"
"790819_3","790819","427622",2021-05-18,10,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"790821_1","790821","427623",2020-12-01,,,,,,1,2020-12-01 02:00:00,2020-12-01 02:00:00,"26",,"1036"
"790821_3","790821","427623",2021-05-18,,,,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"790820_1","790820","427626",2020-12-01,,,,,,1,2020-12-01 02:00:00,2020-12-01 02:00:00,"26",,"1036"
"790820_3","790820","427626",2021-05-18,,,,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"808412_1","808412","427650",2021-04-07,4,,1,,,1,2021-04-07 02:00:00,2021-04-07 02:00:00,"26",,"1036"
"808412_3","808412","427650",2021-06-01,4,,1,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"816600_1","816600","427722",2021-06-24,5,,1,,,1,2021-06-24 02:00:00,2021-06-24 02:00:00,"28",,"1036"
"816600_3","816600","427722",2021-08-02,5,,1,,,3,2021-08-02 02:00:00,2021-08-02 02:00:00,"28",,"1036"
"841071_1","841071","427725",2022-02-16,5,,1,,,1,2022-02-16 02:00:00,2022-02-16 02:00:00,"26",,"1036"
"841071_3","841071","427725",2022-02-21,5,,1,,,3,2022-02-21 02:00:00,2022-02-21 02:00:00,"26",,"1036"
